fecha;departamento;admlcd;poblacion;p7;p7_cada100k
22/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.57;0.64
22/07/2020;Colonia(UY-CO);URUUYCO;130444;0;0
22/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
22/07/2020;Flores(UY-FS);URUUYFS;26500;0;0
22/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
22/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
22/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
22/07/2020;Montevideo(UY-MO);URUUYMO;1381946;11.14;0.81
22/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
22/07/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
22/07/2020;Rivera(UY-RV);URUUYRV;108569;0.14;0.13
22/07/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
22/07/2020;Salto(UY-SA);URUUYSA;132788;0;0
22/07/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
22/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
22/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
22/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.43;0.85
23/07/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
23/07/2020;Canelones(UY-CA);URUUYCA;588959;3;0.51
23/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.43;0.48
23/07/2020;Colonia(UY-CO);URUUYCO;130444;0;0
23/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
23/07/2020;Flores(UY-FS);URUUYFS;26500;0;0
23/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
23/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
23/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
23/07/2020;Montevideo(UY-MO);URUUYMO;1381946;11.43;0.83
23/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
23/07/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
23/07/2020;Rivera(UY-RV);URUUYRV;108569;0.14;0.13
23/07/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
23/07/2020;Salto(UY-SA);URUUYSA;132788;0;0
23/07/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
23/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
23/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
23/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.43;0.85
24/07/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
24/07/2020;Canelones(UY-CA);URUUYCA;588959;3.29;0.56
24/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.43;0.48
24/07/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
24/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
24/07/2020;Flores(UY-FS);URUUYFS;26500;0;0
24/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
24/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
24/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.29;0.15
24/07/2020;Montevideo(UY-MO);URUUYMO;1381946;12;0.87
24/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
24/07/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
24/07/2020;Rivera(UY-RV);URUUYRV;108569;0.86;0.79
24/07/2020;Rocha(UY-RO);URUUYRO;74079;0.43;0.58
24/07/2020;Salto(UY-SA);URUUYSA;132788;0;0
24/07/2020;San José(UY-SJ);URUUYSJ;116479;0.29;0.25
24/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
24/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
24/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
25/07/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
25/07/2020;Canelones(UY-CA);URUUYCA;588959;3;0.51
25/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
25/07/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
25/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
25/07/2020;Flores(UY-FS);URUUYFS;26500;0;0
25/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
25/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
25/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.29;0.15
25/07/2020;Montevideo(UY-MO);URUUYMO;1381946;12.29;0.89
25/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
25/07/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
25/07/2020;Rivera(UY-RV);URUUYRV;108569;1.14;1.05
25/07/2020;Rocha(UY-RO);URUUYRO;74079;0.43;0.58
25/07/2020;Salto(UY-SA);URUUYSA;132788;0;0
25/07/2020;San José(UY-SJ);URUUYSJ;116479;0.29;0.25
25/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
25/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
25/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
26/07/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
26/07/2020;Canelones(UY-CA);URUUYCA;588959;3.57;0.61
26/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.57;0.64
26/07/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
26/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
26/07/2020;Flores(UY-FS);URUUYFS;26500;0;0
26/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
26/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
26/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.43;0.23
26/07/2020;Montevideo(UY-MO);URUUYMO;1381946;12.29;0.89
26/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
26/07/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
26/07/2020;Rivera(UY-RV);URUUYRV;108569;1.29;1.18
26/07/2020;Rocha(UY-RO);URUUYRO;74079;0.29;0.39
26/07/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
26/07/2020;San José(UY-SJ);URUUYSJ;116479;0.29;0.25
26/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
26/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
26/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
27/07/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
27/07/2020;Canelones(UY-CA);URUUYCA;588959;3.43;0.58
27/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.71;0.8
27/07/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
27/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
27/07/2020;Flores(UY-FS);URUUYFS;26500;0;0
27/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
27/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
27/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.43;0.23
27/07/2020;Montevideo(UY-MO);URUUYMO;1381946;13;0.94
27/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
27/07/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
27/07/2020;Rivera(UY-RV);URUUYRV;108569;1.14;1.05
27/07/2020;Rocha(UY-RO);URUUYRO;74079;0.43;0.58
27/07/2020;Salto(UY-SA);URUUYSA;132788;0.43;0.32
27/07/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
27/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
27/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
27/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
28/07/2020;Artigas(UY-AR);URUUYAR;74570;0.29;0.38
28/07/2020;Canelones(UY-CA);URUUYCA;588959;3.29;0.56
28/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
28/07/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
28/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
28/07/2020;Flores(UY-FS);URUUYFS;26500;0;0
28/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
28/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
28/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.29;0.15
28/07/2020;Montevideo(UY-MO);URUUYMO;1381946;11.57;0.84
28/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.29;0.24
28/07/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
28/07/2020;Rivera(UY-RV);URUUYRV;108569;1;0.92
28/07/2020;Rocha(UY-RO);URUUYRO;74079;0.29;0.39
28/07/2020;Salto(UY-SA);URUUYSA;132788;0.43;0.32
28/07/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
28/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
28/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
28/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
29/07/2020;Artigas(UY-AR);URUUYAR;74570;1;1.34
29/07/2020;Canelones(UY-CA);URUUYCA;588959;2.86;0.49
29/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
29/07/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
29/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
29/07/2020;Flores(UY-FS);URUUYFS;26500;0;0
29/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
29/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
29/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.43;0.23
29/07/2020;Montevideo(UY-MO);URUUYMO;1381946;10.86;0.79
29/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
29/07/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
29/07/2020;Rivera(UY-RV);URUUYRV;108569;1.29;1.18
29/07/2020;Rocha(UY-RO);URUUYRO;74079;0.29;0.39
29/07/2020;Salto(UY-SA);URUUYSA;132788;0.43;0.32
29/07/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
29/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
29/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
29/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
30/07/2020;Artigas(UY-AR);URUUYAR;74570;0.86;1.15
30/07/2020;Canelones(UY-CA);URUUYCA;588959;2.14;0.36
30/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
30/07/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
30/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
30/07/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
30/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
30/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
30/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.43;0.23
30/07/2020;Montevideo(UY-MO);URUUYMO;1381946;9.29;0.67
30/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
30/07/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
30/07/2020;Rivera(UY-RV);URUUYRV;108569;1.29;1.18
30/07/2020;Rocha(UY-RO);URUUYRO;74079;0.29;0.39
30/07/2020;Salto(UY-SA);URUUYSA;132788;0.43;0.32
30/07/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
30/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
30/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
30/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
31/07/2020;Artigas(UY-AR);URUUYAR;74570;0.86;1.15
31/07/2020;Canelones(UY-CA);URUUYCA;588959;2.29;0.39
31/07/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
31/07/2020;Colonia(UY-CO);URUUYCO;130444;0;0
31/07/2020;Durazno(UY-DU);URUUYDU;58990;0;0
31/07/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
31/07/2020;Florida(UY-FD);URUUYFD;69318;0;0
31/07/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
31/07/2020;Maldonado(UY-MA);URUUYMA;190078;0.29;0.15
31/07/2020;Montevideo(UY-MO);URUUYMO;1381946;9.71;0.7
31/07/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
31/07/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
31/07/2020;Rivera(UY-RV);URUUYRV;108569;0.57;0.53
31/07/2020;Rocha(UY-RO);URUUYRO;74079;0.29;0.39
31/07/2020;Salto(UY-SA);URUUYSA;132788;0.43;0.32
31/07/2020;San José(UY-SJ);URUUYSJ;116479;0;0
31/07/2020;Soriano(UY-SO);URUUYSO;89930;0;0
31/07/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
31/07/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
01/08/2020;Artigas(UY-AR);URUUYAR;74570;0.86;1.15
01/08/2020;Canelones(UY-CA);URUUYCA;588959;2.86;0.49
01/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
01/08/2020;Colonia(UY-CO);URUUYCO;130444;0;0
01/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
01/08/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
01/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
01/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
01/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.43;0.23
01/08/2020;Montevideo(UY-MO);URUUYMO;1381946;9.71;0.7
01/08/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
01/08/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
01/08/2020;Rivera(UY-RV);URUUYRV;108569;0.43;0.39
01/08/2020;Rocha(UY-RO);URUUYRO;74079;0.29;0.39
01/08/2020;Salto(UY-SA);URUUYSA;132788;0.43;0.32
01/08/2020;San José(UY-SJ);URUUYSJ;116479;0;0
01/08/2020;Soriano(UY-SO);URUUYSO;89930;0;0
01/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
01/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
02/08/2020;Artigas(UY-AR);URUUYAR;74570;0.86;1.15
02/08/2020;Canelones(UY-CA);URUUYCA;588959;2.14;0.36
02/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
02/08/2020;Colonia(UY-CO);URUUYCO;130444;0;0
02/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
02/08/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
02/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
02/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
02/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
02/08/2020;Montevideo(UY-MO);URUUYMO;1381946;9.57;0.69
02/08/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
02/08/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
02/08/2020;Rivera(UY-RV);URUUYRV;108569;0.29;0.26
02/08/2020;Rocha(UY-RO);URUUYRO;74079;0.29;0.39
02/08/2020;Salto(UY-SA);URUUYSA;132788;0.29;0.22
02/08/2020;San José(UY-SJ);URUUYSJ;116479;0;0
02/08/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
02/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
02/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
03/08/2020;Artigas(UY-AR);URUUYAR;74570;0.86;1.15
03/08/2020;Canelones(UY-CA);URUUYCA;588959;2;0.34
03/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;-0.14;-0.16
03/08/2020;Colonia(UY-CO);URUUYCO;130444;0;0
03/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
03/08/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
03/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
03/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
03/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.14;0.08
03/08/2020;Montevideo(UY-MO);URUUYMO;1381946;9.29;0.67
03/08/2020;Paysandú(UY-PA);URUUYPA;119373;0.14;0.12
03/08/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
03/08/2020;Rivera(UY-RV);URUUYRV;108569;0.29;0.26
03/08/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
03/08/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
03/08/2020;San José(UY-SJ);URUUYSJ;116479;0;0
03/08/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
03/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
03/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
04/08/2020;Artigas(UY-AR);URUUYAR;74570;0.86;1.15
04/08/2020;Canelones(UY-CA);URUUYCA;588959;1.86;0.32
04/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
04/08/2020;Colonia(UY-CO);URUUYCO;130444;0;0
04/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
04/08/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
04/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
04/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
04/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.86;0.45
04/08/2020;Montevideo(UY-MO);URUUYMO;1381946;7.57;0.55
04/08/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
04/08/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
04/08/2020;Rivera(UY-RV);URUUYRV;108569;0.14;0.13
04/08/2020;Rocha(UY-RO);URUUYRO;74079;0.29;0.39
04/08/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
04/08/2020;San José(UY-SJ);URUUYSJ;116479;0;0
04/08/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
04/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
04/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;-0.14;-0.28
05/08/2020;Artigas(UY-AR);URUUYAR;74570;0.57;0.77
05/08/2020;Canelones(UY-CA);URUUYCA;588959;1.86;0.32
05/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
05/08/2020;Colonia(UY-CO);URUUYCO;130444;0;0
05/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
05/08/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
05/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
05/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
05/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.71;0.38
05/08/2020;Montevideo(UY-MO);URUUYMO;1381946;6.57;0.48
05/08/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
05/08/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
05/08/2020;Rivera(UY-RV);URUUYRV;108569;0.43;0.39
05/08/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
05/08/2020;Salto(UY-SA);URUUYSA;132788;0;0
05/08/2020;San José(UY-SJ);URUUYSJ;116479;0;0
05/08/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
05/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
05/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
06/08/2020;Artigas(UY-AR);URUUYAR;74570;0.57;0.77
06/08/2020;Canelones(UY-CA);URUUYCA;588959;1.86;0.32
06/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
06/08/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
06/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
06/08/2020;Flores(UY-FS);URUUYFS;26500;0;0
06/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
06/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
06/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.86;0.45
06/08/2020;Montevideo(UY-MO);URUUYMO;1381946;6.14;0.44
06/08/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
06/08/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
06/08/2020;Rivera(UY-RV);URUUYRV;108569;0.57;0.53
06/08/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
06/08/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
06/08/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
06/08/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
06/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
06/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
07/08/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
07/08/2020;Canelones(UY-CA);URUUYCA;588959;1.71;0.29
07/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
07/08/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
07/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
07/08/2020;Flores(UY-FS);URUUYFS;26500;0;0
07/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
07/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0.14;0.24
07/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.86;0.45
07/08/2020;Montevideo(UY-MO);URUUYMO;1381946;4.57;0.33
07/08/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
07/08/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
07/08/2020;Rivera(UY-RV);URUUYRV;108569;0.57;0.53
07/08/2020;Rocha(UY-RO);URUUYRO;74079;-0.14;-0.19
07/08/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
07/08/2020;San José(UY-SJ);URUUYSJ;116479;0.29;0.25
07/08/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
07/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
07/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
08/08/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
08/08/2020;Canelones(UY-CA);URUUYCA;588959;1.43;0.24
08/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
08/08/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
08/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
08/08/2020;Flores(UY-FS);URUUYFS;26500;0;0
08/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
08/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
08/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.71;0.38
08/08/2020;Montevideo(UY-MO);URUUYMO;1381946;4.43;0.32
08/08/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
08/08/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
08/08/2020;Rivera(UY-RV);URUUYRV;108569;0.57;0.53
08/08/2020;Rocha(UY-RO);URUUYRO;74079;-0.14;-0.19
08/08/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
08/08/2020;San José(UY-SJ);URUUYSJ;116479;1;0.86
08/08/2020;Soriano(UY-SO);URUUYSO;89930;0.14;0.16
08/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
08/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
09/08/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
09/08/2020;Canelones(UY-CA);URUUYCA;588959;1.86;0.32
09/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
09/08/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
09/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
09/08/2020;Flores(UY-FS);URUUYFS;26500;0;0
09/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
09/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
09/08/2020;Maldonado(UY-MA);URUUYMA;190078;1;0.53
09/08/2020;Montevideo(UY-MO);URUUYMO;1381946;4.43;0.32
09/08/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
09/08/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
09/08/2020;Rivera(UY-RV);URUUYRV;108569;0.71;0.66
09/08/2020;Rocha(UY-RO);URUUYRO;74079;0;0
09/08/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
09/08/2020;San José(UY-SJ);URUUYSJ;116479;1.71;1.47
09/08/2020;Soriano(UY-SO);URUUYSO;89930;0;0
09/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.14;0.15
09/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
10/08/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
10/08/2020;Canelones(UY-CA);URUUYCA;588959;1.57;0.27
10/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
10/08/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
10/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
10/08/2020;Flores(UY-FS);URUUYFS;26500;0;0
10/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
10/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
10/08/2020;Maldonado(UY-MA);URUUYMA;190078;1;0.53
10/08/2020;Montevideo(UY-MO);URUUYMO;1381946;4.29;0.31
10/08/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
10/08/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
10/08/2020;Rivera(UY-RV);URUUYRV;108569;0.86;0.79
10/08/2020;Rocha(UY-RO);URUUYRO;74079;0;0
10/08/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
10/08/2020;San José(UY-SJ);URUUYSJ;116479;2.14;1.84
10/08/2020;Soriano(UY-SO);URUUYSO;89930;0;0
10/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.14;0.15
10/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
11/08/2020;Artigas(UY-AR);URUUYAR;74570;0.43;0.57
11/08/2020;Canelones(UY-CA);URUUYCA;588959;1.43;0.24
11/08/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.29;0.32
11/08/2020;Colonia(UY-CO);URUUYCO;130444;0.14;0.11
11/08/2020;Durazno(UY-DU);URUUYDU;58990;0;0
11/08/2020;Flores(UY-FS);URUUYFS;26500;0;0
11/08/2020;Florida(UY-FD);URUUYFD;69318;0;0
11/08/2020;Lavalleja(UY-LA);URUUYLA;59002;0.29;0.48
11/08/2020;Maldonado(UY-MA);URUUYMA;190078;0.29;0.15
11/08/2020;Montevideo(UY-MO);URUUYMO;1381946;5.29;0.38
11/08/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
11/08/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
11/08/2020;Rivera(UY-RV);URUUYRV;108569;1.43;1.32
11/08/2020;Rocha(UY-RO);URUUYRO;74079;0;0
11/08/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
11/08/2020;San José(UY-SJ);URUUYSJ;116479;2.71;2.33
11/08/2020;Soriano(UY-SO);URUUYSO;89930;0;0
11/08/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.29;0.31
11/08/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0.14;0.28
12/08/2020;Artigas(UY-AR);URUUYAR;74570;0;0
